,model_type,model,direction,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_below_TH,precision_above_TH,support_below_TH,support_above_TH,report,elapsed_time
2,clf,dtree,min,basic,ALL_NO_1_1_1,30_60,included,basic,0.76,"{'max_depth': 4, 'min_samples_leaf': 250}",0.74,0.71,0.75,0.60,934.00,358.00,"{'0': {'precision': 0.7479131886477463, 'recall': 0.9593147751605996, 'f1-score': 0.8405253283302064, 'support': 934}, '1': {'precision': 0.5957446808510638, 'recall': 0.1564245810055866, 'f1-score': 0.247787610619469, 'support': 358}, 'micro avg': {'precision': 0.7368421052631579, 'recall': 0.7368421052631579, 'f1-score': 0.7368421052631579, 'support': 1292}, 'macro avg': {'precision': 0.6718289347494051, 'recall': 0.5578696780830931, 'f1-score': 0.5441564694748378, 'support': 1292}, 'weighted avg': {'precision': 0.7057488498000586, 'recall': 0.7368421052631579, 'f1-score': 0.6762837625868288, 'support': 1292}}",0.56
3,clf,rforest,min,basic,ALL_NO_1_1_1,30_60,included,basic,0.77,"{'max_depth': 7, 'min_samples_leaf': 30, 'n_estimators': 100}",0.74,0.70,0.75,0.57,934.00,358.00,"{'0': {'precision': 0.7549441100601891, 'recall': 0.9400428265524625, 'f1-score': 0.8373867429661422, 'support': 934}, '1': {'precision': 0.5658914728682171, 'recall': 0.20391061452513967, 'f1-score': 0.2997946611909651, 'support': 358}, 'micro avg': {'precision': 0.7360681114551083, 'recall': 0.7360681114551083, 'f1-score': 0.7360681114551083, 'support': 1292}, 'macro avg': {'precision': 0.6604177914642031, 'recall': 0.5719767205388011, 'f1-score': 0.5685907020785537, 'support': 1292}, 'weighted avg': {'precision': 0.7025595557918254, 'recall': 0.7360681114551083, 'f1-score': 0.6884254695330823, 'support': 1292}}",21.38
4,clf,xgb,min,basic,ALL_NO_1_1_1,30_60,included,basic,0.76,{'n_estimators': 10},0.74,0.71,0.76,0.60,934.00,358.00,"{'0': {'precision': 0.7588285960378983, 'recall': 0.943254817987152, 'f1-score': 0.8410501193317422, 'support': 934}, '1': {'precision': 0.5954198473282443, 'recall': 0.21787709497206703, 'f1-score': 0.31901840490797545, 'support': 358}, 'micro avg': {'precision': 0.7422600619195047, 'recall': 0.7422600619195047, 'f1-score': 0.7422600619195046, 'support': 1292}, 'macro avg': {'precision': 0.6771242216830713, 'recall': 0.5805659564796095, 'f1-score': 0.5800342621198589, 'support': 1292}, 'weighted avg': {'precision': 0.713549701271601, 'recall': 0.7422600619195047, 'f1-score': 0.6964004647158688, 'support': 1292}}",0.32
5,clf,gboosting,min,basic,ALL_NO_1_1_1,30_60,included,basic,0.76,{'n_estimators': 50},0.75,0.72,0.77,0.59,934.00,358.00,"{'0': {'precision': 0.7724014336917563, 'recall': 0.9229122055674518, 'f1-score': 0.8409756097560975, 'support': 934}, '1': {'precision': 0.5909090909090909, 'recall': 0.2905027932960894, 'f1-score': 0.3895131086142322, 'support': 358}, 'micro avg': {'precision': 0.7476780185758514, 'recall': 0.7476780185758514, 'f1-score': 0.7476780185758514, 'support': 1292}, 'macro avg': {'precision': 0.6816552623004236, 'recall': 0.6067074994317706, 'f1-score': 0.6152443591851648, 'support': 1292}, 'weighted avg': {'precision': 0.7221117597628135, 'recall': 0.7476780185758514, 'f1-score': 0.7158799631548687, 'support': 1292}}",0.83
6,clf,ada,min,basic,ALL_NO_1_1_1,30_60,included,basic,0.76,{'n_estimators': 50},0.73,0.70,0.77,0.53,934.00,358.00,"{'0': {'precision': 0.7653429602888087, 'recall': 0.9079229122055674, 'f1-score': 0.8305582761998042, 'support': 934}, '1': {'precision': 0.532608695652174, 'recall': 0.2737430167597765, 'f1-score': 0.36162361623616235, 'support': 358}, 'micro avg': {'precision': 0.7321981424148607, 'recall': 0.7321981424148607, 'f1-score': 0.7321981424148607, 'support': 1292}, 'macro avg': {'precision': 0.6489758279704914, 'recall': 0.590832964482672, 'f1-score': 0.5960909462179833, 'support': 1292}, 'weighted avg': {'precision': 0.7008546733384099, 'recall': 0.7321981424148607, 'f1-score': 0.7006212728971851, 'support': 1292}}",0.90
0,reg,kn,min,basic,ALL_NO_1_1_1,30_60,included,basic,9.54,{'n_neighbors': 21},,,,,,,9.75,5.75
1,reg,svr-rbf,min,basic,ALL_NO_1_1_1,30_60,included,basic,10.67,"{'C': 5, 'gamma': 1}",,,,,,,10.97,8.52
2,reg,dtree,min,basic,ALL_NO_1_1_1,30_60,included,basic,9.37,"{'max_depth': 5, 'min_samples_leaf': 100}",,,,,,,9.57,0.62
3,reg,rforest,min,basic,ALL_NO_1_1_1,30_60,included,basic,9.09,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,9.23,53.55
4,reg,xgb,min,basic,ALL_NO_1_1_1,30_60,included,basic,9.18,{'n_estimators': 50},,,,,,,9.41,0.33
5,reg,gboosting,min,basic,ALL_NO_1_1_1,30_60,included,basic,9.17,{'n_estimators': 50},,,,,,,9.43,0.68
6,reg,ada,min,basic,ALL_NO_1_1_1,30_60,included,basic,10.03,{'n_estimators': 10},,,,,,,10.17,0.89
0,clf,kn,max,all,ALL_NO_1_1_1,30_60,included,basic,0.74,{'n_neighbors': 31},0.73,0.71,0.74,0.64,934.00,358.00,"{'0': {'precision': 0.7375201288244766, 'recall': 0.9807280513918629, 'f1-score': 0.8419117647058822, 'support': 934}, '1': {'precision': 0.64, 'recall': 0.0893854748603352, 'f1-score': 0.1568627450980392, 'support': 358}, 'micro avg': {'precision': 0.7337461300309598, 'recall': 0.7337461300309598, 'f1-score': 0.7337461300309598, 'support': 1292}, 'macro avg': {'precision': 0.6887600644122382, 'recall': 0.5350567631260991, 'f1-score': 0.49938725490196073, 'support': 1292}, 'weighted avg': {'precision': 0.7104982974628956, 'recall': 0.7337461300309598, 'f1-score': 0.6520916803253808, 'support': 1292}}",6.38
1,clf,svc-rbf,max,all,ALL_NO_1_1_1,30_60,included,basic,0.73,"{'C': 1, 'gamma': 1}",0.72,0.52,0.72,0.00,934.00,358.00,"{'0': {'precision': 0.7229102167182663, 'recall': 1.0, 'f1-score': 0.8391734052111411, 'support': 934}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 358}, 'micro avg': {'precision': 0.7229102167182663, 'recall': 0.7229102167182663, 'f1-score': 0.7229102167182664, 'support': 1292}, 'macro avg': {'precision': 0.36145510835913314, 'recall': 0.5, 'f1-score': 0.41958670260557057, 'support': 1292}, 'weighted avg': {'precision': 0.5225991814356508, 'recall': 0.7229102167182663, 'f1-score': 0.6066470282253915, 'support': 1292}}",7.51
2,clf,dtree,max,all,ALL_NO_1_1_1,30_60,included,basic,0.75,"{'max_depth': 3, 'min_samples_leaf': 250}",0.75,0.73,0.76,0.64,934.00,358.00,"{'0': {'precision': 0.7576271186440678, 'recall': 0.9571734475374732, 'f1-score': 0.8457899716177862, 'support': 934}, '1': {'precision': 0.6428571428571429, 'recall': 0.2011173184357542, 'f1-score': 0.30638297872340425, 'support': 358}, 'micro avg': {'precision': 0.7476780185758514, 'recall': 0.7476780185758514, 'f1-score': 0.7476780185758514, 'support': 1292}, 'macro avg': {'precision': 0.7002421307506054, 'recall': 0.5791453829866138, 'f1-score': 0.5760864751705952, 'support': 1292}, 'weighted avg': {'precision': 0.725825530926019, 'recall': 0.7476780185758514, 'f1-score': 0.6963258048560302, 'support': 1292}}",0.54
3,clf,rforest,max,all,ALL_NO_1_1_1,30_60,included,basic,0.76,"{'max_depth': 6, 'min_samples_leaf': 20, 'n_estimators': 50}",0.75,0.73,0.76,0.66,934.00,358.00,"{'0': {'precision': 0.7608510638297873, 'recall': 0.9571734475374732, 'f1-score': 0.8477951635846372, 'support': 934}, '1': {'precision': 0.6581196581196581, 'recall': 0.21508379888268156, 'f1-score': 0.32421052631578945, 'support': 358}, 'micro avg': {'precision': 0.7515479876160991, 'recall': 0.7515479876160991, 'f1-score': 0.7515479876160991, 'support': 1292}, 'macro avg': {'precision': 0.7094853609747227, 'recall': 0.5861286232100774, 'f1-score': 0.5860028449502134, 'support': 1292}, 'weighted avg': {'precision': 0.7323852408853397, 'recall': 0.7515479876160991, 'f1-score': 0.702715209914167, 'support': 1292}}",22.67
4,clf,xgb,max,all,ALL_NO_1_1_1,30_60,included,basic,0.75,{'n_estimators': 50},0.75,0.73,0.76,0.62,934.00,358.00,"{'0': {'precision': 0.7647569444444444, 'recall': 0.943254817987152, 'f1-score': 0.8446788111217641, 'support': 934}, '1': {'precision': 0.6214285714285714, 'recall': 0.2430167597765363, 'f1-score': 0.3493975903614458, 'support': 358}, 'micro avg': {'precision': 0.7492260061919505, 'recall': 0.7492260061919505, 'f1-score': 0.7492260061919505, 'support': 1292}, 'macro avg': {'precision': 0.6930927579365079, 'recall': 0.5931357888818442, 'f1-score': 0.597038200741605, 'support': 1292}, 'weighted avg': {'precision': 0.7250421166273526, 'recall': 0.7492260061919505, 'f1-score': 0.7074414449977751, 'support': 1292}}",0.34
5,clf,gboosting,max,all,ALL_NO_1_1_1,30_60,included,basic,0.75,{'n_estimators': 50},0.75,0.73,0.77,0.62,934.00,358.00,"{'0': {'precision': 0.7672790901137357, 'recall': 0.9389721627408993, 'f1-score': 0.8444872412132884, 'support': 934}, '1': {'precision': 0.6174496644295302, 'recall': 0.2569832402234637, 'f1-score': 0.36291913214990135, 'support': 358}, 'micro avg': {'precision': 0.75, 'recall': 0.75, 'f1-score': 0.75, 'support': 1292}, 'macro avg': {'precision': 0.692364377271633, 'recall': 0.5979777014821815, 'f1-score': 0.603703186681595, 'support': 1292}, 'weighted avg': {'precision': 0.7257628870216726, 'recall': 0.75, 'f1-score': 0.7110496382375202, 'support': 1292}}",0.83
6,clf,ada,max,all,ALL_NO_1_1_1,30_60,included,basic,0.75,{'n_estimators': 50},0.75,0.73,0.77,0.60,934.00,358.00,"{'0': {'precision': 0.7725245316681534, 'recall': 0.9271948608137045, 'f1-score': 0.8428223844282239, 'support': 934}, '1': {'precision': 0.6023391812865497, 'recall': 0.2877094972067039, 'f1-score': 0.389413988657845, 'support': 358}, 'micro avg': {'precision': 0.75, 'recall': 0.75, 'f1-score': 0.75, 'support': 1292}, 'macro avg': {'precision': 0.6874318564773516, 'recall': 0.6074521790102042, 'f1-score': 0.6161181865430344, 'support': 1292}, 'weighted avg': {'precision': 0.725367909813189, 'recall': 0.75, 'f1-score': 0.717187550306091, 'support': 1292}}",0.86
0,reg,kn,max,all,ALL_NO_1_1_1,30_60,included,basic,9.91,{'n_neighbors': 41},,,,,,,10.42,5.71
1,reg,svr-rbf,max,all,ALL_NO_1_1_1,30_60,included,basic,10.87,"{'C': 5, 'gamma': 1}",,,,,,,11.52,7.57
2,reg,dtree,max,all,ALL_NO_1_1_1,30_60,included,basic,9.62,"{'max_depth': 4, 'min_samples_leaf': 50}",,,,,,,10.24,0.52
3,reg,rforest,max,all,ALL_NO_1_1_1,30_60,included,basic,9.42,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 100}",,,,,,,9.88,50.20
4,reg,xgb,max,all,ALL_NO_1_1_1,30_60,included,basic,9.57,{'n_estimators': 50},,,,,,,9.77,0.32
5,reg,gboosting,max,all,ALL_NO_1_1_1,30_60,included,basic,9.54,{'n_estimators': 50},,,,,,,9.63,0.70
6,reg,ada,max,all,ALL_NO_1_1_1,30_60,included,basic,10.32,{'n_estimators': 10},,,,,,,10.99,1.00
